time,current,voltage
24-05-14 15:16.06,0.66,3.423
24-05-14 15:16.21,0.646,3.423
24-05-14 15:16.36,0.626,3.423
24-05-14 15:16.51,0.637,3.423
24-05-14 15:17.06,0.642,3.423
24-05-14 15:17.21,0.661,3.423
24-05-14 15:17.36,0.65,3.422
24-05-14 15:17.51,0.64,3.422
24-05-14 15:18.06,0.63,3.422
24-05-14 15:18.21,0.648,3.422
24-05-14 15:18.36,0.655,3.422
24-05-14 15:18.51,0.66,3.422
24-05-14 15:19.06,0.641,3.422
24-05-14 15:19.21,0.639,3.422
24-05-14 15:19.36,0.637,3.422
24-05-14 15:19.51,0.674,3.421
24-05-14 15:20.06,0.64,3.421
24-05-14 15:20.21,0.632,3.422
24-05-14 15:20.36,0.649,3.421
24-05-14 15:20.51,0.65,3.421
24-05-14 15:21.06,0.659,3.421
24-05-14 15:21.21,0.651,3.421
24-05-14 15:21.36,0.659,3.421
24-05-14 15:21.50,0.652,3.421
24-05-14 15:22.05,0.649,3.421
24-05-14 15:22.20,0.645,3.421
24-05-14 15:22.35,0.633,3.42
24-05-14 15:22.50,0.634,3.42
24-05-14 15:23.05,0.633,3.42
24-05-14 15:23.20,0.655,3.42
24-05-14 15:23.35,0.644,3.42
24-05-14 15:23.50,0.654,3.42
24-05-14 15:24.05,0.654,3.42
24-05-14 15:24.20,0.647,3.419
24-05-14 15:24.35,0.638,3.419
24-05-14 15:24.50,0.655,3.419
24-05-14 15:25.05,0.657,3.419
24-05-14 15:25.20,0.653,3.419
24-05-14 15:25.35,0.633,3.419
24-05-14 15:25.50,0.649,3.419
24-05-14 15:26.05,0.652,3.419
24-05-14 15:26.20,0.647,3.419
24-05-14 15:26.35,0.637,3.419
24-05-14 15:26.50,0.643,3.419
24-05-14 15:27.05,0.642,3.419
24-05-14 15:27.20,0.634,3.419
24-05-14 15:27.35,0.657,3.419
24-05-14 15:27.50,0.652,3.418
24-05-14 15:28.05,0.65,3.419
24-05-14 15:28.20,0.635,3.418
24-05-14 15:28.35,0.647,3.418
24-05-14 15:28.50,0.656,3.418
24-05-14 15:29.05,0.653,3.418
24-05-14 15:29.20,0.64,3.418
24-05-14 15:29.35,0.654,3.418
24-05-14 15:29.50,0.65,3.418
24-05-14 15:30.05,0.648,3.418
24-05-14 15:30.20,0.644,3.418
24-05-14 15:30.35,0.645,3.418
24-05-14 15:30.50,0.656,3.418
24-05-14 15:31.05,0.669,3.417
24-05-14 15:31.20,0.653,3.417
24-05-14 15:31.35,0.648,3.417
24-05-14 15:31.50,0.652,3.417
24-05-14 15:32.05,0.653,3.417
24-05-14 15:32.20,0.653,3.417
24-05-14 15:32.35,0.639,3.417
24-05-14 15:32.50,0.644,3.417
24-05-14 15:33.05,0.659,3.417
24-05-14 15:33.20,0.634,3.417
24-05-14 15:33.35,0.666,3.417
24-05-14 15:33.50,0.654,3.417
24-05-14 15:34.05,0.655,3.417
24-05-14 15:34.20,0.639,3.417
24-05-14 15:34.35,0.65,3.417
24-05-14 15:34.50,0.638,3.416
24-05-14 15:35.05,0.638,3.416
24-05-14 15:35.20,0.633,3.416
24-05-14 15:35.35,0.635,3.416
24-05-14 15:35.50,0.645,3.416
24-05-14 15:36.05,0.648,3.416
24-05-14 15:36.20,0.658,3.415
24-05-14 15:36.35,0.65,3.416
24-05-14 15:36.50,0.653,3.416
24-05-14 15:37.05,0.65,3.416
24-05-14 15:37.20,0.644,3.416
24-05-14 15:37.35,0.635,3.416
24-05-14 15:37.50,0.633,3.415
24-05-14 15:38.05,0.653,3.415
24-05-14 15:38.20,0.646,3.415
24-05-14 15:38.35,0.659,3.415
24-05-14 15:38.50,0.663,3.415
24-05-14 15:39.05,0.645,3.415
24-05-14 15:39.20,0.641,3.414
24-05-14 15:39.35,0.643,3.414
24-05-14 15:39.50,0.64,3.415
24-05-14 15:40.05,0.631,3.414
24-05-14 15:40.20,0.645,3.414
24-05-14 15:40.35,0.627,3.414
24-05-14 15:40.50,0.655,3.414
24-05-14 15:41.05,0.651,3.414
24-05-14 15:41.20,0.645,3.414
24-05-14 15:41.35,0.645,3.414
24-05-14 15:41.50,0.639,3.414
24-05-14 15:42.05,0.647,3.413
24-05-14 15:42.20,0.641,3.413
24-05-14 15:42.35,0.659,3.413
24-05-14 15:42.50,0.648,3.413
24-05-14 15:43.05,0.635,3.413
24-05-14 15:43.20,0.635,3.413
24-05-14 15:43.35,0.65,3.413
24-05-14 15:43.49,0.655,3.413
24-05-14 15:44.04,0.651,3.413
24-05-14 15:44.19,0.644,3.413
24-05-14 15:44.34,0.657,3.413
24-05-14 15:44.49,0.641,3.413
24-05-14 15:45.04,0.654,3.413
24-05-14 15:45.19,0.624,3.413
24-05-14 15:45.34,0.65,3.413
24-05-14 15:45.49,0.639,3.412
24-05-14 15:46.04,0.648,3.413
24-05-14 15:46.19,0.657,3.412
24-05-14 15:46.34,0.645,3.412
24-05-14 15:46.49,0.648,3.412
24-05-14 15:47.04,0.642,3.412
24-05-14 15:47.19,0.64,3.412
24-05-14 15:47.34,0.64,3.412
24-05-14 15:47.49,0.65,3.412
24-05-14 15:48.04,0.628,3.412
24-05-14 15:48.19,0.659,3.412
24-05-14 15:48.34,0.622,3.412
24-05-14 15:48.49,0.638,3.412
24-05-14 15:49.04,0.639,3.412
24-05-14 15:49.19,0.652,3.412
24-05-14 15:49.34,0.644,3.412
24-05-14 15:49.49,0.661,3.411
24-05-14 15:50.04,0.629,3.412
24-05-14 15:50.19,0.642,3.411
24-05-14 15:50.34,0.642,3.412
24-05-14 15:50.49,0.65,3.411
24-05-14 15:51.04,0.637,3.411
24-05-14 15:51.19,0.652,3.411
24-05-14 15:51.34,0.654,3.411
24-05-14 15:51.49,0.649,3.411
24-05-14 15:52.04,0.65,3.411
24-05-14 15:52.19,0.658,3.411
24-05-14 15:52.34,0.655,3.411
24-05-14 15:52.49,0.642,3.411
24-05-14 15:53.04,0.656,3.411
24-05-14 15:53.19,0.628,3.411
24-05-14 15:53.34,0.651,3.411
24-05-14 15:53.49,0.652,3.411
24-05-14 15:54.04,0.631,3.41
24-05-14 15:54.19,0.656,3.41
24-05-14 15:54.34,0.654,3.41
24-05-14 15:54.49,0.659,3.41
24-05-14 15:55.04,0.635,3.41
24-05-14 15:55.19,0.643,3.41
24-05-14 15:55.34,0.655,3.41
24-05-14 15:55.49,0.661,3.41
24-05-14 15:56.04,0.644,3.41
24-05-14 15:56.19,0.638,3.41
24-05-14 15:56.34,0.641,3.41
24-05-14 15:56.49,0.637,3.41
24-05-14 15:57.04,0.673,3.41
24-05-14 15:57.19,0.651,3.41
24-05-14 15:57.34,0.652,3.409
24-05-14 15:57.49,0.652,3.409
24-05-14 15:58.04,0.648,3.409
24-05-14 15:58.19,0.631,3.409
24-05-14 15:58.34,0.665,3.409
24-05-14 15:58.49,0.641,3.409
24-05-14 15:59.04,0.652,3.408
24-05-14 15:59.19,0.647,3.409
24-05-14 15:59.34,0.637,3.408
24-05-14 15:59.49,0.661,3.408
24-05-14 16:00.04,0.629,3.408
24-05-14 16:00.19,0.644,3.408
24-05-14 16:00.34,0.643,3.408
24-05-14 16:00.49,0.666,3.408
24-05-14 16:01.04,0.646,3.408
24-05-14 16:01.19,0.648,3.408
24-05-14 16:01.34,0.649,3.408
24-05-14 16:01.49,0.664,3.408
24-05-14 16:02.04,0.648,3.408
24-05-14 16:02.19,0.655,3.408
24-05-14 16:02.34,0.656,3.408
24-05-14 16:02.49,0.628,3.408
24-05-14 16:03.04,0.639,3.408
24-05-14 16:03.19,0.653,3.407
24-05-14 16:03.34,0.656,3.407
24-05-14 16:03.49,0.649,3.408
24-05-14 16:04.04,0.659,3.407
24-05-14 16:04.19,0.638,3.407
24-05-14 16:04.34,0.654,3.407
24-05-14 16:04.49,0.63,3.407
24-05-14 16:05.04,0.635,3.407
24-05-14 16:05.19,0.639,3.407
24-05-14 16:05.34,0.654,3.407
24-05-14 16:05.49,0.663,3.407
24-05-14 16:06.03,0.646,3.407
24-05-14 16:06.18,0.65,3.407
24-05-14 16:06.33,0.634,3.407
24-05-14 16:06.48,0.666,3.406
24-05-14 16:07.03,0.646,3.406
24-05-14 16:07.18,0.639,3.407
24-05-14 16:07.33,0.662,3.406
24-05-14 16:07.48,0.651,3.406
24-05-14 16:08.03,0.646,3.407
24-05-14 16:08.18,0.641,3.406
24-05-14 16:08.33,0.656,3.406
24-05-14 16:08.48,0.65,3.406
24-05-14 16:09.03,0.643,3.406
24-05-14 16:09.18,0.664,3.406
24-05-14 16:09.33,0.641,3.406
24-05-14 16:09.48,0.651,3.406
24-05-14 16:10.03,0.657,3.406
24-05-14 16:10.18,0.63,3.406
24-05-14 16:10.33,0.639,3.406
24-05-14 16:10.48,0.659,3.405
24-05-14 16:11.03,0.651,3.406
24-05-14 16:11.18,0.656,3.406
24-05-14 16:11.33,0.638,3.405
24-05-14 16:11.48,0.642,3.405
24-05-14 16:12.03,0.643,3.405
24-05-14 16:12.18,0.633,3.405
24-05-14 16:12.33,0.649,3.405
24-05-14 16:12.48,0.661,3.405
24-05-14 16:13.03,0.643,3.405
24-05-14 16:13.18,0.643,3.405
24-05-14 16:13.33,0.646,3.405
24-05-14 16:13.48,0.65,3.405
24-05-14 16:14.03,0.647,3.405
24-05-14 16:14.18,0.668,3.405
24-05-14 16:14.33,0.656,3.405
24-05-14 16:14.48,0.643,3.405
24-05-14 16:15.03,0.666,3.404
24-05-14 16:15.18,0.643,3.405
24-05-14 16:15.33,0.639,3.404
24-05-14 16:15.48,0.637,3.404
24-05-14 16:16.03,0.637,3.405
24-05-14 16:16.18,0.628,3.404
24-05-14 16:16.33,0.631,3.404
24-05-14 16:16.48,0.66,3.404
24-05-14 16:17.03,0.637,3.404
24-05-14 16:17.18,0.663,3.404
24-05-14 16:17.33,0.658,3.404
24-05-14 16:17.48,0.652,3.404
24-05-14 16:18.03,0.651,3.404
24-05-14 16:18.18,0.648,3.404
24-05-14 16:18.33,0.655,3.404
24-05-14 16:18.48,0.651,3.403
24-05-14 16:19.03,0.657,3.403
24-05-14 16:19.18,0.659,3.403
24-05-14 16:19.33,0.637,3.403
24-05-14 16:19.48,0.642,3.403
24-05-14 16:20.03,0.641,3.402
24-05-14 16:20.18,0.644,3.402
24-05-14 16:20.33,0.645,3.402
24-05-14 16:20.48,0.641,3.402
24-05-14 16:21.03,0.639,3.402
24-05-14 16:21.18,0.641,3.402
24-05-14 16:21.33,0.661,3.401
24-05-14 16:21.48,0.646,3.402
24-05-14 16:22.03,0.638,3.402
24-05-14 16:22.18,0.642,3.401
24-05-14 16:22.33,0.667,3.402
24-05-14 16:22.48,0.64,3.401
24-05-14 16:23.03,0.639,3.401
24-05-14 16:23.18,0.648,3.401
24-05-14 16:23.33,0.654,3.4
24-05-14 16:23.48,0.653,3.401
24-05-14 16:24.03,0.646,3.401
24-05-14 16:24.18,0.662,3.4
24-05-14 16:24.33,0.659,3.401
24-05-14 16:24.48,0.65,3.4
24-05-14 16:25.03,0.658,3.4
24-05-14 16:25.18,0.666,3.4
24-05-14 16:25.33,0.641,3.4
24-05-14 16:25.48,0.652,3.4
24-05-14 16:26.03,0.652,3.4
24-05-14 16:26.18,0.667,3.4
24-05-14 16:26.33,0.644,3.4
24-05-14 16:26.48,0.639,3.4
24-05-14 16:27.03,0.66,3.399
24-05-14 16:27.18,0.647,3.4
24-05-14 16:27.33,0.656,3.399
24-05-14 16:27.48,0.642,3.399
24-05-14 16:28.03,0.639,3.4
24-05-14 16:28.17,0.648,3.399
24-05-14 16:28.32,0.643,3.399
24-05-14 16:28.47,0.652,3.399
24-05-14 16:29.02,0.662,3.399
24-05-14 16:29.17,0.653,3.399
24-05-14 16:29.32,0.666,3.399
24-05-14 16:29.47,0.645,3.399
24-05-14 16:30.02,0.652,3.399
24-05-14 16:30.17,0.655,3.399
24-05-14 16:30.32,0.653,3.399
24-05-14 16:30.47,0.658,3.399
24-05-14 16:31.02,0.626,3.398
24-05-14 16:31.17,0.667,3.399
24-05-14 16:31.32,0.663,3.398
24-05-14 16:31.47,0.65,3.398
24-05-14 16:32.02,0.652,3.398
24-05-14 16:32.17,0.63,3.398
24-05-14 16:32.32,0.661,3.398
24-05-14 16:32.47,0.645,3.398
24-05-14 16:33.02,0.62,3.398
24-05-14 16:33.17,0.649,3.398
24-05-14 16:33.32,0.663,3.398
24-05-14 16:33.47,0.629,3.398
24-05-14 16:34.02,0.647,3.398
24-05-14 16:34.17,0.67,3.397
24-05-14 16:34.32,0.646,3.397
24-05-14 16:34.47,0.622,3.397
24-05-14 16:35.02,0.643,3.397
24-05-14 16:35.17,0.649,3.397
24-05-14 16:35.32,0.642,3.397
24-05-14 16:35.47,0.654,3.397
24-05-14 16:36.02,0.651,3.397
24-05-14 16:36.17,0.658,3.396
24-05-14 16:36.32,0.666,3.396
24-05-14 16:36.47,0.655,3.396
24-05-14 16:37.02,0.638,3.396
24-05-14 16:37.17,0.646,3.396
24-05-14 16:37.32,0.637,3.397
24-05-14 16:37.47,0.652,3.396
24-05-14 16:38.02,0.649,3.396
24-05-14 16:38.17,0.669,3.396
24-05-14 16:38.32,0.667,3.396
24-05-14 16:38.47,0.667,3.396
24-05-14 16:39.02,0.651,3.396
24-05-14 16:39.17,0.668,3.396
24-05-14 16:39.32,0.654,3.396
24-05-14 16:39.47,0.636,3.396
24-05-14 16:40.02,0.657,3.396
24-05-14 16:40.17,0.646,3.395
24-05-14 16:40.32,0.653,3.395
24-05-14 16:40.47,0.652,3.395
24-05-14 16:41.02,0.674,3.395
24-05-14 16:41.17,0.641,3.395
24-05-14 16:41.32,0.649,3.395
24-05-14 16:41.47,0.641,3.395
24-05-14 16:42.02,0.661,3.395
24-05-14 16:42.17,0.639,3.395
24-05-14 16:42.32,0.653,3.394
24-05-14 16:42.47,0.662,3.394
24-05-14 16:43.02,0.642,3.394
24-05-14 16:43.17,0.65,3.394
24-05-14 16:43.32,0.636,3.394
24-05-14 16:43.47,0.656,3.394
24-05-14 16:44.02,0.653,3.394
24-05-14 16:44.17,0.654,3.393
24-05-14 16:44.32,0.668,3.393
24-05-14 16:44.47,0.657,3.393
24-05-14 16:45.02,0.649,3.393
24-05-14 16:45.17,0.655,3.393
24-05-14 16:45.32,0.663,3.393
24-05-14 16:45.47,0.649,3.393
24-05-14 16:46.02,0.648,3.393
24-05-14 16:46.17,0.649,3.393
24-05-14 16:46.32,0.648,3.393
24-05-14 16:46.47,0.654,3.392
24-05-14 16:47.02,0.649,3.392
24-05-14 16:47.17,0.649,3.392
24-05-14 16:47.32,0.648,3.392
24-05-14 16:47.47,0.672,3.392
24-05-14 16:48.02,0.65,3.392
24-05-14 16:48.17,0.651,3.392
24-05-14 16:48.32,0.643,3.391
24-05-14 16:48.47,0.653,3.391
24-05-14 16:49.02,0.66,3.391
24-05-14 16:49.17,0.665,3.391
24-05-14 16:49.32,0.648,3.391
24-05-14 16:49.47,0.651,3.391
24-05-14 16:50.02,0.651,3.39
24-05-14 16:50.17,0.66,3.391
24-05-14 16:50.32,0.656,3.391
24-05-14 16:50.46,0.671,3.39
24-05-14 16:51.01,0.642,3.391
24-05-14 16:51.16,0.644,3.39
24-05-14 16:51.31,0.654,3.39
24-05-14 16:51.46,0.64,3.39
24-05-14 16:52.01,0.664,3.39
24-05-14 16:52.16,0.643,3.39
24-05-14 16:52.31,0.658,3.389
24-05-14 16:52.46,0.652,3.389
24-05-14 16:53.01,0.653,3.389
24-05-14 16:53.16,0.642,3.389
24-05-14 16:53.31,0.647,3.389
24-05-14 16:53.46,0.647,3.389
24-05-14 16:54.01,0.658,3.389
24-05-14 16:54.16,0.649,3.389
24-05-14 16:54.31,0.652,3.388
24-05-14 16:54.46,0.662,3.389
24-05-14 16:55.01,0.658,3.388
24-05-14 16:55.16,0.647,3.388
24-05-14 16:55.31,0.646,3.388
24-05-14 16:55.46,0.651,3.388
24-05-14 16:56.01,0.636,3.388
24-05-14 16:56.16,0.649,3.387
24-05-14 16:56.31,0.667,3.388
24-05-14 16:56.46,0.647,3.388
24-05-14 16:57.01,0.646,3.387
24-05-14 16:57.16,0.648,3.387
24-05-14 16:57.31,0.638,3.387
24-05-14 16:57.46,0.631,3.387
24-05-14 16:58.01,0.66,3.387
24-05-14 16:58.16,0.656,3.387
24-05-14 16:58.31,0.647,3.386
24-05-14 16:58.46,0.643,3.386
24-05-14 16:59.01,0.651,3.386
24-05-14 16:59.16,0.651,3.386
24-05-14 16:59.31,0.646,3.386
24-05-14 16:59.46,0.635,3.386
24-05-14 17:00.01,0.659,3.386
24-05-14 17:00.16,0.659,3.386
24-05-14 17:00.31,0.632,3.385
24-05-14 17:00.46,0.647,3.386
24-05-14 17:01.01,0.652,3.385
24-05-14 17:01.16,0.651,3.385
24-05-14 17:01.31,0.644,3.385
24-05-14 17:01.46,0.643,3.385
24-05-14 17:02.01,0.65,3.385
24-05-14 17:02.16,0.653,3.385
24-05-14 17:02.31,0.653,3.384
24-05-14 17:02.46,0.646,3.384
24-05-14 17:03.01,0.652,3.384
24-05-14 17:03.16,0.648,3.384
24-05-14 17:03.31,0.661,3.384
24-05-14 17:03.46,0.654,3.384
24-05-14 17:04.01,0.658,3.384
24-05-14 17:04.16,0.653,3.384
24-05-14 17:04.31,0.648,3.384
24-05-14 17:04.46,0.649,3.383
24-05-14 17:05.01,0.647,3.383
24-05-14 17:05.16,0.648,3.383
24-05-14 17:05.31,0.653,3.383
24-05-14 17:05.46,0.641,3.383
24-05-14 17:06.01,0.648,3.383
24-05-14 17:06.16,0.657,3.383
24-05-14 17:06.31,0.649,3.382
24-05-14 17:06.46,0.658,3.383
24-05-14 17:07.01,0.661,3.382
24-05-14 17:07.16,0.642,3.382
24-05-14 17:07.31,0.66,3.382
24-05-14 17:07.46,0.644,3.382
24-05-14 17:08.01,0.658,3.382
24-05-14 17:08.16,0.644,3.382
24-05-14 17:08.31,0.641,3.381
24-05-14 17:08.46,0.65,3.381
24-05-14 17:09.01,0.662,3.381
24-05-14 17:09.16,0.638,3.381
24-05-14 17:09.31,0.643,3.381
24-05-14 17:09.46,0.636,3.38
24-05-14 17:10.01,0.648,3.38
24-05-14 17:10.16,0.662,3.38
24-05-14 17:10.31,0.631,3.38
24-05-14 17:10.46,0.655,3.38
24-05-14 17:11.01,0.669,3.38
24-05-14 17:11.16,0.646,3.38
24-05-14 17:11.31,0.642,3.38
24-05-14 17:11.46,0.652,3.379
24-05-14 17:12.01,0.665,3.379
24-05-14 17:12.15,0.653,3.379
24-05-14 17:12.30,0.651,3.379
24-05-14 17:12.45,0.646,3.378
24-05-14 17:13.00,0.648,3.378
24-05-14 17:13.15,0.626,3.378
24-05-14 17:13.30,0.647,3.378
24-05-14 17:13.45,0.637,3.377
24-05-14 17:14.00,0.646,3.377
24-05-14 17:14.15,0.639,3.377
24-05-14 17:14.30,0.655,3.377
24-05-14 17:14.45,0.634,3.376
24-05-14 17:15.00,0.658,3.376
24-05-14 17:15.15,0.645,3.376
24-05-14 17:15.30,0.653,3.376
24-05-14 17:15.45,0.656,3.376
24-05-14 17:16.00,0.662,3.376
24-05-14 17:16.15,0.648,3.376
24-05-14 17:16.30,0.671,3.376
24-05-14 17:16.45,0.643,3.375
24-05-14 17:17.00,0.652,3.375
24-05-14 17:17.15,0.637,3.375
24-05-14 17:17.30,0.641,3.375
24-05-14 17:17.45,0.659,3.375
24-05-14 17:18.00,0.655,3.374
24-05-14 17:18.15,0.623,3.375
24-05-14 17:18.30,0.648,3.374
24-05-14 17:18.45,0.664,3.374
24-05-14 17:19.00,0.654,3.374
24-05-14 17:19.15,0.642,3.374
24-05-14 17:19.30,0.632,3.373
24-05-14 17:19.45,0.646,3.373
24-05-14 17:20.00,0.658,3.373
24-05-14 17:20.15,0.659,3.372
24-05-14 17:20.30,0.643,3.372
24-05-14 17:20.45,0.638,3.372
24-05-14 17:21.00,0.632,3.372
24-05-14 17:21.15,0.633,3.372
24-05-14 17:21.30,0.649,3.371
24-05-14 17:21.45,0.651,3.371
24-05-14 17:22.00,0.645,3.371
24-05-14 17:22.15,0.664,3.371
24-05-14 17:22.30,0.658,3.371
24-05-14 17:22.45,0.648,3.37
24-05-14 17:23.00,0.658,3.37
24-05-14 17:23.15,0.645,3.37
24-05-14 17:23.30,0.643,3.37
24-05-14 17:23.45,0.643,3.369
24-05-14 17:24.00,0.653,3.369
24-05-14 17:24.15,0.634,3.369
24-05-14 17:24.30,0.652,3.369
24-05-14 17:24.45,0.645,3.369
24-05-14 17:25.00,0.648,3.368
24-05-14 17:25.15,0.652,3.368
24-05-14 17:25.30,0.643,3.368
24-05-14 17:25.45,0.655,3.368
24-05-14 17:26.00,0.652,3.367
24-05-14 17:26.15,0.638,3.367
24-05-14 17:26.30,0.629,3.367
24-05-14 17:26.45,0.658,3.367
24-05-14 17:27.00,0.634,3.367
24-05-14 17:27.15,0.648,3.366
24-05-14 17:27.30,0.651,3.366
24-05-14 17:27.45,0.639,3.366
24-05-14 17:28.00,0.663,3.366
24-05-14 17:28.15,0.65,3.365
24-05-14 17:28.30,0.639,3.365
24-05-14 17:28.45,0.651,3.365
24-05-14 17:29.00,0.647,3.364
24-05-14 17:29.15,0.656,3.364
24-05-14 17:29.30,0.642,3.364
24-05-14 17:29.45,0.646,3.363
24-05-14 17:30.00,0.669,3.363
24-05-14 17:30.15,0.664,3.363
24-05-14 17:30.30,0.651,3.362
24-05-14 17:30.45,0.655,3.362
24-05-14 17:31.00,0.645,3.362
24-05-14 17:31.15,0.65,3.362
24-05-14 17:31.30,0.645,3.361
24-05-14 17:31.45,0.647,3.361
24-05-14 17:32.00,0.642,3.36
24-05-14 17:32.15,0.649,3.36
24-05-14 17:32.30,0.657,3.36
24-05-14 17:32.45,0.654,3.36
24-05-14 17:33.00,0.644,3.36
24-05-14 17:33.15,0.642,3.36
24-05-14 17:33.30,0.629,3.359
24-05-14 17:33.45,0.637,3.359
24-05-14 17:34.00,0.647,3.358
24-05-14 17:34.14,0.641,3.358
24-05-14 17:34.29,0.665,3.358
24-05-14 17:34.44,0.656,3.357
24-05-14 17:34.59,0.639,3.357
24-05-14 17:35.14,0.644,3.357
24-05-14 17:35.29,0.651,3.356
24-05-14 17:35.44,0.642,3.356
24-05-14 17:35.59,0.643,3.356
24-05-14 17:36.14,0.649,3.356
24-05-14 17:36.29,0.643,3.355
24-05-14 17:36.44,0.637,3.355
24-05-14 17:36.59,0.65,3.355
24-05-14 17:37.14,0.644,3.354
24-05-14 17:37.29,0.648,3.354
24-05-14 17:37.44,0.638,3.354
24-05-14 17:37.59,0.647,3.353
24-05-14 17:38.14,0.639,3.353
24-05-14 17:38.29,0.648,3.353
24-05-14 17:38.44,0.634,3.352
24-05-14 17:38.59,0.641,3.352
24-05-14 17:39.14,0.629,3.351
24-05-14 17:39.29,0.664,3.351
24-05-14 17:39.44,0.65,3.351
24-05-14 17:39.59,0.659,3.351
24-05-14 17:40.14,0.671,3.35
24-05-14 17:40.29,0.642,3.35
24-05-14 17:40.44,0.646,3.349
24-05-14 17:40.59,0.665,3.349
24-05-14 17:41.14,0.634,3.348
24-05-14 17:41.29,0.636,3.348
24-05-14 17:41.44,0.658,3.348
24-05-14 17:41.59,0.652,3.347
24-05-14 17:42.14,0.644,3.347
24-05-14 17:42.29,0.64,3.347
24-05-14 17:42.44,0.651,3.347
24-05-14 17:42.59,0.643,3.346
24-05-14 17:43.14,0.659,3.346
24-05-14 17:43.29,0.638,3.345
24-05-14 17:43.44,0.649,3.345
24-05-14 17:43.59,0.635,3.344
24-05-14 17:44.14,0.649,3.344
24-05-14 17:44.29,0.659,3.344
24-05-14 17:44.44,0.63,3.343
24-05-14 17:44.59,0.629,3.343
24-05-14 17:45.14,0.653,3.342
24-05-14 17:45.29,0.649,3.342
24-05-14 17:45.44,0.643,3.342
24-05-14 17:45.59,0.65,3.341
24-05-14 17:46.14,0.634,3.341
24-05-14 17:46.29,0.66,3.341
24-05-14 17:46.44,0.644,3.34
24-05-14 17:46.59,0.645,3.34
24-05-14 17:47.14,0.652,3.339
24-05-14 17:47.29,0.646,3.339
24-05-14 17:47.44,0.65,3.338
24-05-14 17:47.59,0.649,3.338
24-05-14 17:48.14,0.666,3.337
24-05-14 17:48.29,0.645,3.337
24-05-14 17:48.44,0.659,3.337
24-05-14 17:48.59,0.651,3.336
24-05-14 17:49.14,0.653,3.336
24-05-14 17:49.29,0.65,3.335
24-05-14 17:49.44,0.668,3.335
24-05-14 17:49.59,0.638,3.334
24-05-14 17:50.14,0.639,3.334
24-05-14 17:50.29,0.643,3.334
24-05-14 17:50.44,0.659,3.333
24-05-14 17:50.59,0.656,3.333
24-05-14 17:51.14,0.65,3.332
24-05-14 17:51.29,0.655,3.332
24-05-14 17:51.44,0.646,3.332
24-05-14 17:51.59,0.662,3.331
24-05-14 17:52.14,0.638,3.331
24-05-14 17:52.29,0.66,3.33
24-05-14 17:52.44,0.661,3.33
24-05-14 17:52.59,0.644,3.33
24-05-14 17:53.14,0.662,3.329
24-05-14 17:53.29,0.641,3.329
24-05-14 17:53.44,0.649,3.328
24-05-14 17:53.59,0.652,3.328
24-05-14 17:54.14,0.652,3.328
24-05-14 17:54.29,0.648,3.327
24-05-14 17:54.44,0.649,3.326
24-05-14 17:54.59,0.643,3.326
24-05-14 17:55.14,0.648,3.325
24-05-14 17:55.29,0.656,3.325
24-05-14 17:55.44,0.661,3.325
24-05-14 17:55.58,0.635,3.324
24-05-14 17:56.13,0.659,3.323
24-05-14 17:56.28,0.65,3.323
24-05-14 17:56.43,0.641,3.322
24-05-14 17:56.58,0.646,3.322
24-05-14 17:57.13,0.631,3.322
24-05-14 17:57.28,0.658,3.321
24-05-14 17:57.43,0.653,3.321
24-05-14 17:57.58,0.648,3.32
24-05-14 17:58.13,0.64,3.32
24-05-14 17:58.28,0.655,3.319
24-05-14 17:58.43,0.642,3.319
24-05-14 17:58.58,0.647,3.318
24-05-14 17:59.13,0.66,3.318
24-05-14 17:59.28,0.634,3.318
24-05-14 17:59.43,0.633,3.317
24-05-14 17:59.58,0.653,3.317
24-05-14 18:00.13,0.649,3.316
24-05-14 18:00.28,0.659,3.316
24-05-14 18:00.43,0.644,3.315
24-05-14 18:00.58,0.656,3.315
24-05-14 18:01.13,0.634,3.314
24-05-14 18:01.28,0.647,3.314
24-05-14 18:01.43,0.66,3.313
24-05-14 18:01.58,0.653,3.313
24-05-14 18:02.13,0.639,3.312
24-05-14 18:02.28,0.661,3.311
24-05-14 18:02.43,0.634,3.311
24-05-14 18:02.58,0.651,3.31
24-05-14 18:03.13,0.651,3.31
24-05-14 18:03.28,0.672,3.309
24-05-14 18:03.43,0.651,3.309
24-05-14 18:03.58,0.644,3.308
24-05-14 18:04.13,0.657,3.308
24-05-14 18:04.28,0.645,3.307
24-05-14 18:04.43,0.657,3.307
24-05-14 18:04.58,0.627,3.306
24-05-14 18:05.13,0.648,3.306
24-05-14 18:05.28,0.641,3.305
24-05-14 18:05.43,0.64,3.305
24-05-14 18:05.58,0.654,3.304
24-05-14 18:06.13,0.65,3.304
24-05-14 18:06.28,0.668,3.303
24-05-14 18:06.43,0.654,3.303
24-05-14 18:06.58,0.642,3.303
24-05-14 18:07.13,0.654,3.302
24-05-14 18:07.28,0.644,3.302
24-05-14 18:07.43,0.658,3.301
24-05-14 18:07.58,0.654,3.3
24-05-14 18:08.13,0.633,3.299
24-05-14 18:08.28,0.658,3.298
24-05-14 18:08.43,0.653,3.297
24-05-14 18:08.58,0.646,3.296
24-05-14 18:09.13,0.659,3.295
24-05-14 18:09.28,0.661,3.294
24-05-14 18:09.43,0.629,3.294
24-05-14 18:09.58,0.647,3.293
24-05-14 18:10.13,0.642,3.293
24-05-14 18:10.28,0.65,3.292
